time,bot_id,task_id,pod_id,station_id,eta_now,t_starve,queue_budget,release_budget,slack,chosen_delay,deadline,release_policy,eta_safety_buffer,probe_success,release_reason,station_pending_items,station_busy_remaining,station_queue_work,eta_at_release,remaining_t_starve_at_release,best_future_eta_at_release,best_future_delay_at_release,eta_improvement_at_release,neighbor_count_at_decision,missing_arrival_count,queue_arrival_time,release_time,actual_arrival_time,actual_eta,arrival_error,station_idle_at_arrival,queue_wait_at_station
4434.18,Bot14,44281146,Pod596,OutputStation3,48.58,0,0,0,-48.58,0,4434.18,StationSlack,0,1,immediate_release,0,0,0,48.58,0,,,,0,0,4480.1,4434.18,4485.56,51.38,2.79,1,5.46
4437.28,Bot3,62986002,Pod200,OutputStation7,65.63,0,0,0,-65.63,0,4437.28,StationSlack,0,1,immediate_release,0,0,0,65.63,0,,,,0,0,4503.75,4437.28,4510.64,73.35,7.73,1,6.88
4449.38,Bot19,20098922,Pod16,OutputStation5,45.58,0,0,0,-45.58,0,4449.38,StationSlack,0,1,immediate_release,0,0,0,45.58,0,,,,0,0,4492.34,4449.38,4497.75,48.37,2.78,1,5.41
4477.72,Bot8,53360282,Pod113,OutputStation0,49.62,0,0,0,-49.62,0,4477.72,StationSlack,0,1,immediate_release,0,0,0,49.62,0,,,,0,0,4524.47,4477.72,4530.04,52.33,2.7,1,5.58
4480.26,Bot9,56980614,Pod168,OutputStation11,20,13.51,0,13.51,-6.49,0,4480.26,StationSlack,0,0,immediate_release,1,3.51,10,20,13.51,,,,0,0,4495.13,4480.26,4512.29,32.03,12.03,0,17.16
4480.3,Bot7,10480496,Pod185,OutputStation4,56.25,0,0,0,-56.25,0,4480.3,StationSlack,0,1,immediate_release,0,0,0,56.25,0,,,,0,0,4533.09,4480.3,4538.73,58.43,2.18,1,5.65
4500.03,Bot17,11166446,Pod1021,OutputStation10,17.04,0,0,0,-17.04,0,4500.03,StationSlack,0,1,immediate_release,0,0,0,17.04,0,,,,0,0,4511.84,4500.03,4517.33,17.3,0.26,1,5.49
4505.71,Bot1,43063478,Pod557,OutputStation2,36.96,0,0,0,-36.96,0,4505.71,StationSlack,0,1,immediate_release,0,0,0,36.96,0,,,,0,0,4537.81,4505.71,4544.19,38.48,1.52,1,6.38
4544.93,Bot14,36270674,Pod419,OutputStation3,33.2,0,0,0,-33.2,0,4544.93,StationSlack,0,1,immediate_release,0,0,0,33.2,0,,,,0,0,4571.95,4544.93,4580.32,35.39,2.19,1,8.37
4560.32,Bot13,29793857,Pod706,OutputStation8,65.12,0,0,0,-65.12,0,4560.32,StationSlack,0,1,immediate_release,0,0,0,65.12,0,,,,0,0,4620.83,4560.32,4628.68,68.36,3.24,1,7.86
4577.35,Bot5,50671322,Pod674,OutputStation6,34.88,0,0,0,-34.88,0,4577.35,StationSlack,0,1,immediate_release,0,0,0,34.88,0,,,,0,0,4605.89,4577.35,4614.38,37.03,2.15,1,8.49
4578.28,Bot16,53388721,Pod1054,OutputStation9,50.92,0,0,0,-50.92,0,4578.28,StationSlack,0,1,immediate_release,0,0,0,50.92,0,,,,0,0,4635.72,4578.28,4642.62,64.34,13.43,1,6.9
4581.95,Bot12,58000614,Pod237,OutputStation11,66.33,0,0,0,-66.33,0,4581.95,StationSlack,0,1,immediate_release,0,0,0,66.33,0,,,,0,0,4645.62,4581.95,4652.56,70.61,4.28,1,6.94
4593.86,Bot1,46913326,Pod596,OutputStation2,23,0,0,0,-23,0,4593.86,StationSlack,0,1,immediate_release,0,0,0,23,0,,,,0,0,4611.58,4593.86,4617.16,23.3,0.3,1,5.58
4594.78,Bot19,44521272,Pod510,OutputStation5,71.13,0,0,0,-71.13,0,4594.78,StationSlack,0,1,immediate_release,0,0,0,71.13,0,,,,0,0,4663.07,4594.78,4670,75.22,4.1,1,6.92
4617.42,Bot7,12669132,Pod425,OutputStation4,55.67,0,0,0,-55.67,0,4617.42,StationSlack,0,1,immediate_release,0,0,0,55.67,0,,,,0,0,4669.37,4617.42,4674.89,57.47,1.8,1,5.52
4627.03,Bot3,19566758,Pod22,OutputStation7,34.95,0,0,0,-34.95,0,4627.03,StationSlack,0,1,immediate_release,0,0,0,34.95,0,,,,0,0,4681.82,4627.03,4687.3,60.27,25.31,1,5.48
4628.22,Bot11,37087950,Pod1061,OutputStation1,58.29,0,0,0,-58.29,0,4628.22,StationSlack,0,1,immediate_release,0,0,0,58.29,0,,,,0,0,4683.41,4628.22,4688.84,60.62,2.33,1,5.43
4632.89,Bot9,65356101,Pod122,OutputStation11,39.58,0,0,0,-39.58,0,4632.89,StationSlack,0,1,immediate_release,0,0,0,39.58,0,,,,0,0,4668.11,4632.89,4710.49,77.61,38.03,0,42.38
4640.31,Bot17,43889252,Pod397,OutputStation10,28.96,0,0,0,-28.96,0,4640.31,StationSlack,0,1,immediate_release,0,0,0,28.96,0,,,,0,0,4665.07,4640.31,4670.46,30.15,1.19,1,5.39
4654.74,Bot1,54285221,Pod335,OutputStation2,22.33,0,0,0,-22.33,0,4654.74,StationSlack,0,1,immediate_release,0,0,0,22.33,0,,,,0,0,4672.27,4654.74,4677.7,22.96,0.62,1,5.43
4701.93,Bot14,18417098,Pod100,OutputStation3,40.96,0,0,0,-40.96,0,4701.93,StationSlack,0,1,immediate_release,0,0,0,40.96,0,,,,0,0,4744.24,4701.93,4749.96,48.03,7.08,1,5.72
4730.34,Bot1,40647392,Pod1061,OutputStation2,26.96,0,0,0,-26.96,0,4730.34,StationSlack,0,1,immediate_release,0,0,0,26.96,0,,,,0,0,4753.06,4730.34,4758.46,28.12,1.16,1,5.4
4731.74,Bot8,6507675,Pod910,OutputStation0,66.41,0,0,0,-66.41,0,4731.74,StationSlack,0,1,immediate_release,0,0,0,66.41,0,,,,0,0,4796.48,4731.74,4801.87,70.13,3.72,1,5.39
4735.52,Bot11,30282212,Pod165,OutputStation1,39.12,0,0,0,-39.12,0,4735.52,StationSlack,0,1,immediate_release,0,0,0,39.12,0,,,,0,0,4772.07,4735.52,4777.64,42.12,3,1,5.57
4750.49,Bot17,26371755,Pod259,OutputStation10,31.79,0,0,0,-31.79,0,4750.49,StationSlack,0,1,immediate_release,0,0,0,31.79,0,,,,0,0,4777.08,4750.49,4782.74,32.25,0.46,1,5.66
4751.43,Bot13,65768252,Pod271,OutputStation8,72.46,0,0,0,-72.46,0,4751.43,StationSlack,0,1,immediate_release,0,0,0,72.46,0,,,,0,0,4820.76,4751.43,4827.86,76.43,3.97,1,7.1
4751.81,Bot12,26673003,Pod1166,OutputStation11,20.33,1.11,0,1.11,-19.22,0,4751.81,StationSlack,0,1,immediate_release,0,1.11,0,20.33,1.11,,,,1,0,4767.13,4751.81,4772.61,20.8,0.47,1,5.48
4756.94,Bot5,4304052,Pod297,OutputStation6,60.46,0,0,0,-60.46,0,4756.94,StationSlack,0,1,immediate_release,0,0,0,60.46,0,,,,0,0,4813.78,4756.94,4819.2,62.26,1.8,1,5.42
4765.99,Bot19,33231233,Pod187,OutputStation5,56.88,0,0,0,-56.88,0,4765.99,StationSlack,0,1,immediate_release,0,0,0,56.88,0,,,,0,0,4817.77,4765.99,4824.73,58.73,1.86,1,6.95
4792.78,Bot7,62112767,Pod423,OutputStation4,40.45,0,0,0,-40.45,0,4792.78,StationSlack,0,1,immediate_release,0,0,0,40.45,0,,,,0,0,4829.11,4792.78,4835.99,43.21,2.76,1,6.88
4793.77,Bot14,31452636,Pod941,OutputStation3,32.45,0,0,0,-32.45,0,4793.77,StationSlack,0,1,immediate_release,0,0,0,32.45,0,,,,0,0,4821.38,4793.77,4826.95,33.18,0.73,1,5.57
4801.91,Bot9,62668495,Pod569,OutputStation11,105,10.78,0,10.78,-94.22,0,4801.91,StationSlack,0,0,immediate_release,1,0.78,10,105,10.78,,,,0,0,4857.32,4801.91,4870.96,69.04,-35.96,0,13.64
4803.47,Bot3,63147060,Pod764,OutputStation7,42.42,0,0,0,-42.42,0,4803.47,StationSlack,0,1,immediate_release,0,0,0,42.42,0,,,,0,0,4843.94,4803.47,4849.43,45.96,3.54,1,5.49
4827.81,Bot17,14900505,Pod124,OutputStation10,37.63,0,0,0,-37.63,0,4827.81,StationSlack,0,1,immediate_release,0,0,0,37.63,0,,,,0,0,4860.01,4827.81,4867.03,39.21,1.59,1,7.01
4847.75,Bot1,38988373,Pod192,OutputStation2,77.79,0,0,0,-77.79,0,4847.75,StationSlack,0,1,immediate_release,0,0,0,77.79,0,,,,0,0,4922.04,4847.75,4929.25,81.51,3.72,1,7.22
4863.38,Bot16,50835381,Pod435,OutputStation9,59.71,0,0,0,-59.71,0,4863.38,StationSlack,0,1,immediate_release,0,0,0,59.71,0,,,,1,0,4925.02,4863.38,4932.75,69.37,9.67,1,7.73
4878.77,Bot11,58473705,Pod44,OutputStation1,41.79,0,0,0,-41.79,0,4878.77,StationSlack,0,1,immediate_release,0,0,0,41.79,0,,,,0,0,4915.91,4878.77,4923.08,44.31,2.52,1,7.17
4881.55,Bot13,66149401,Pod736,OutputStation8,51.79,0,0,0,-51.79,0,4881.55,StationSlack,0,1,immediate_release,0,0,0,51.79,0,,,,0,0,4931.2,4881.55,4936.64,55.09,3.3,1,5.43
4882.77,Bot8,50684010,Pod135,OutputStation0,70.96,0,0,0,-70.96,0,4882.77,StationSlack,0,1,immediate_release,0,0,0,70.96,0,,,,0,0,4952.59,4882.77,4958.19,75.42,4.46,1,5.6
4905.68,Bot7,38749627,Pod546,OutputStation4,52.29,0,0,0,-52.29,0,4905.68,StationSlack,0,1,immediate_release,0,0,0,52.29,0,,,,0,0,4956.72,4905.68,4963.92,58.24,5.95,1,7.19
4908.34,Bot19,56501297,Pod168,OutputStation5,62.33,0,0,0,-62.33,0,4908.34,StationSlack,0,1,immediate_release,0,0,0,62.33,0,,,,0,0,4967.22,4908.34,4974.15,65.81,3.48,1,6.94
4916.69,Bot14,13202329,Pod0,OutputStation3,69.13,0,0,0,-69.13,0,4916.69,StationSlack,0,1,immediate_release,0,0,0,69.13,0,,,,0,0,4982.6,4916.69,4989.53,72.84,3.71,1,6.93
4931.07,Bot12,53441891,Pod169,OutputStation11,54.96,0,0,0,-54.96,0,4931.07,StationSlack,0,1,immediate_release,0,0,0,54.96,0,,,,0,0,4982.82,4931.07,4988.23,57.16,2.2,1,5.41
4966.29,Bot3,5207733,Pod614,OutputStation7,30.96,0,0,0,-30.96,0,4966.29,StationSlack,0,1,immediate_release,0,0,0,30.96,0,,,,0,0,4991.77,4966.29,4997.61,31.32,0.36,1,5.83
4979.87,Bot5,46869598,Pod109,OutputStation6,56.67,0,0,0,-56.67,0,4979.87,StationSlack,0,0,immediate_release,0,0,0,56.67,0,,,,1,0,5005.28,4979.87,5012.18,32.31,-24.35,1,6.9
5007.11,Bot9,2816084,Pod781,OutputStation11,69.67,0,0,0,-69.67,0,5007.11,StationSlack,0,1,immediate_release,0,0,0,69.67,0,,,,0,0,5084.16,5007.11,5089.71,82.6,12.93,1,5.54
5013.08,Bot17,31809023,Pod566,OutputStation10,59,0,0,0,-59,0,5013.08,StationSlack,0,1,immediate_release,0,0,0,59,0,,,,0,0,5068.27,5013.08,5073.69,60.61,1.61,1,5.42
5015.7,Bot1,3534335,Pod57,OutputStation2,64.29,0,0,0,-64.29,0,5015.7,StationSlack,0,1,immediate_release,0,0,0,64.29,0,,,,0,0,5080.2,5015.7,5085.73,70.03,5.74,1,5.53
5023.41,Bot7,17147215,Pod665,OutputStation4,61.83,0,0,0,-61.83,0,5023.41,StationSlack,0,1,immediate_release,0,0,0,61.83,0,,,,1,0,5087.53,5023.41,5094.57,71.16,9.34,1,7.04
5026.12,Bot13,54101029,Pod546,OutputStation8,52.96,0,0,0,-52.96,0,5026.12,StationSlack,0,1,immediate_release,0,0,0,52.96,0,,,,0,0,5079.49,5026.12,5084.9,58.78,5.82,1,5.41
5035.84,Bot11,39754528,Pod335,OutputStation1,14.92,0,0,0,-14.92,0,5035.84,StationSlack,0,1,immediate_release,0,0,0,14.92,0,,,,1,0,5044.82,5035.84,5051.77,15.93,1.01,1,6.95
5055.97,Bot12,24719428,Pod482,OutputStation11,57,0,0,0,-57,0,5055.97,StationSlack,0,1,immediate_release,0,0,0,57,0,,,,0,0,5115.11,5055.97,5188.01,132.03,75.03,0,72.9
5064.53,Bot16,41364773,Pod592,OutputStation9,59.13,0,0,0,-59.13,0,5064.53,StationSlack,0,1,immediate_release,0,0,0,59.13,0,,,,0,0,5119.4,5064.53,5126.32,61.79,2.67,1,6.93
5069.85,Bot14,34209538,Pod737,OutputStation3,46.96,0,0,0,-46.96,0,5069.85,StationSlack,0,1,immediate_release,0,0,0,46.96,0,,,,0,0,5113.82,5069.85,5119.2,49.35,2.39,1,5.38
5082.11,Bot19,54878328,Pod706,OutputStation5,79.13,0,0,0,-79.13,0,5082.11,StationSlack,0,1,immediate_release,0,0,0,79.13,0,,,,0,0,5156.46,5082.11,5163.34,81.23,2.11,1,6.88
5088.07,Bot8,23039821,Pod856,OutputStation0,41.54,0,0,0,-41.54,0,5088.07,StationSlack,0,1,immediate_release,0,0,0,41.54,0,,,,0,0,5146.07,5088.07,5151.75,63.68,22.14,1,5.67
5092.1,Bot5,18813966,Pod181,OutputStation6,19,0,0,0,-19,0,5092.1,StationSlack,0,1,immediate_release,0,0,0,19,0,,,,1,0,5105.79,5092.1,5111.28,19.18,0.18,1,5.49
5111.32,Bot3,24490310,Pod674,OutputStation7,26.5,0,0,0,-26.5,0,5111.32,StationSlack,0,1,immediate_release,0,0,0,26.5,0,,,,0,0,5133.49,5111.32,5138.91,27.58,1.09,1,5.41
5120.92,Bot11,25230350,Pod692,OutputStation1,65.04,0,0,0,-65.04,0,5120.92,StationSlack,0,1,immediate_release,0,0,0,65.04,0,,,,0,0,5180.13,5120.92,5188.5,67.57,2.53,1,8.37
5156.5,Bot17,31610019,Pod437,OutputStation10,68.29,0,0,0,-68.29,0,5156.5,StationSlack,0,1,immediate_release,0,0,0,68.29,0,,,,0,0,5228.29,5156.5,5233.85,77.35,9.06,1,5.56
5161.9,Bot14,21099428,Pod720,OutputStation3,25.67,0,0,0,-25.67,0,5161.9,StationSlack,0,1,immediate_release,0,0,0,25.67,0,,,,0,0,5181.46,5161.9,5188.63,26.73,1.06,1,7.16
5165.66,Bot13,26948909,Pod368,OutputStation8,58.96,0,0,0,-58.96,0,5165.66,StationSlack,0,1,immediate_release,0,0,0,58.96,0,,,,0,0,5227.23,5165.66,5232.74,67.08,8.13,1,5.51
5177.05,Bot1,24107291,Pod751,OutputStation2,39.75,0,0,0,-39.75,0,5177.05,StationSlack,0,1,immediate_release,0,0,0,39.75,0,,,,0,0,5213.41,5177.05,5218.93,41.88,2.14,1,5.52
5180.65,Bot5,13553692,Pod32,OutputStation6,45.79,0,0,0,-45.79,0,5180.65,StationSlack,0,1,immediate_release,0,0,0,45.79,0,,,,1,0,5223.37,5180.65,5229.19,48.54,2.76,1,5.82
5182.46,Bot7,54874371,Pod41,OutputStation4,52.29,0,0,0,-52.29,0,5182.46,StationSlack,0,1,immediate_release,0,0,0,52.29,0,,,,0,0,5231.4,5182.46,5236.9,54.44,2.15,1,5.49
5186.7,Bot3,57675531,Pod197,OutputStation7,18.88,0,0,0,-18.88,0,5186.7,StationSlack,0,1,immediate_release,0,0,0,18.88,0,,,,0,0,5236.62,5186.7,5242.03,55.33,36.45,1,5.41
5240.18,Bot8,56835875,Pod423,OutputStation0,31.62,0,0,0,-31.62,0,5240.18,StationSlack,0,1,immediate_release,0,0,0,31.62,0,,,,0,0,5267.28,5240.18,5272.69,32.51,0.88,1,5.41
5255.15,Bot16,24064686,Pod489,OutputStation9,47.04,0,0,0,-47.04,0,5255.15,StationSlack,0,1,immediate_release,0,0,0,47.04,0,,,,0,0,5298.28,5255.15,5305.33,50.18,3.14,1,7.05
5258.41,Bot9,20016348,Pod989,OutputStation11,80.5,1.95,0,1.95,-78.55,0,5258.41,StationSlack,0,1,immediate_release,0,1.95,0,80.5,1.95,,,,0,0,5340.63,5258.41,5346.31,87.89,7.39,1,5.67
5259.97,Bot11,60233779,Pod566,OutputStation1,60.29,0,0,0,-60.29,0,5259.97,StationSlack,0,1,immediate_release,0,0,0,60.29,0,,,,0,0,5316.34,5259.97,5321.88,61.91,1.61,1,5.54
5260.11,Bot1,15255582,Pod714,OutputStation2,27,0,0,0,-27,0,5260.11,StationSlack,0,1,immediate_release,0,0,0,27,0,,,,0,0,5280.87,5260.11,5288.16,28.05,1.05,1,7.3
5261.8,Bot19,45929410,Pod279,OutputStation5,44.33,0,0,0,-44.33,0,5261.8,StationSlack,0,1,immediate_release,0,0,0,44.33,0,,,,0,0,5301.21,5261.8,5308.08,46.28,1.95,1,6.88
5296.67,Bot5,47247358,Pod781,OutputStation6,57.83,0,0,0,-57.83,0,5296.67,StationSlack,0,1,immediate_release,0,0,0,57.83,0,,,,0,0,5351.08,5296.67,5356.88,60.21,2.38,1,5.8
5307.77,Bot13,63403286,Pod698,OutputStation8,51.21,0,0,0,-51.21,0,5307.77,StationSlack,0,1,immediate_release,0,0,0,51.21,0,,,,0,0,5357.35,5307.77,5362.8,55.03,3.82,1,5.45
5307.93,Bot17,49988949,Pod1079,OutputStation10,62.33,0,0,0,-62.33,0,5307.93,StationSlack,0,1,immediate_release,0,0,0,62.33,0,,,,1,0,5367.32,5307.93,5374.38,66.44,4.11,1,7.05
5322.41,Bot7,20467408,Pod240,OutputStation4,78.46,0,0,0,-78.46,0,5322.41,StationSlack,0,1,immediate_release,0,0,0,78.46,0,,,,0,0,5412.14,5322.41,5419.03,96.62,18.16,1,6.89
5327.96,Bot12,14079493,Pod508,OutputStation11,90.01,0,0,0,-90.01,0,5327.96,StationSlack,0,1,immediate_release,0,0,0,90.01,0,,,,0,0,5391.94,5327.96,5404.17,76.21,-13.79,1,12.23
5341.64,Bot3,59606575,Pod105,OutputStation7,41.79,0,0,0,-41.79,0,5341.64,StationSlack,0,1,immediate_release,0,0,0,41.79,0,,,,0,0,5380.86,5341.64,5386.54,44.9,3.11,1,5.68
5343.31,Bot8,66697133,Pod412,OutputStation0,59.62,0,0,0,-59.62,0,5343.31,StationSlack,0,1,immediate_release,0,0,0,59.62,0,,,,0,0,5400.31,5343.31,5405.78,62.47,2.84,1,5.47
5344.02,Bot14,48225922,Pod180,OutputStation3,51.71,0,0,0,-51.71,0,5344.02,StationSlack,0,1,immediate_release,0,0,0,51.71,0,,,,1,0,5391.89,5344.02,5398.79,54.77,3.06,1,6.89
5356.77,Bot16,37979045,Pod244,OutputStation9,46.29,0,0,0,-46.29,0,5356.77,StationSlack,0,1,immediate_release,0,0,0,46.29,0,,,,0,0,5400.07,5356.77,5405.46,48.69,2.39,1,5.38
5363.14,Bot11,6267093,Pod13,OutputStation1,34.42,0,0,0,-34.42,0,5363.14,StationSlack,0,1,immediate_release,0,0,0,34.42,0,,,,0,0,5391.94,5363.14,5399.27,36.13,1.71,1,7.33
5365.3,Bot1,42674050,Pod707,OutputStation2,36.95,0,0,0,-36.95,0,5365.3,StationSlack,0,1,immediate_release,0,0,0,36.95,0,,,,0,0,5397.22,5365.3,5404.17,38.87,1.92,1,6.95
5425.78,Bot17,13063034,Pod569,OutputStation10,22.33,0,0,0,-22.33,0,5425.78,StationSlack,0,1,immediate_release,0,0,0,22.33,0,,,,0,0,5443.36,5425.78,5448.89,23.11,0.78,1,5.53
5442.11,Bot19,44258767,Pod692,OutputStation5,42.41,0,0,0,-42.41,0,5442.11,StationSlack,0,1,immediate_release,0,0,0,42.41,0,,,,0,0,5483.02,5442.11,5488.44,46.33,3.92,1,5.41
5446.18,Bot1,53434861,Pod1061,OutputStation2,33.7,0,0,0,-33.7,0,5446.18,StationSlack,0,1,immediate_release,0,0,0,33.7,0,,,,0,0,5474.84,5446.18,5481.6,35.42,1.72,1,6.76
5447.87,Bot13,50458444,Pod335,OutputStation8,59.67,0,0,0,-59.67,0,5447.87,StationSlack,0,1,immediate_release,0,0,0,59.67,0,,,,0,0,5503.83,5447.87,5512.11,64.25,4.58,1,8.28
5449.49,Bot9,18318090,Pod587,OutputStation11,76.67,14.95,0,14.95,-61.72,0,5449.49,StationSlack,0,0,immediate_release,1,4.95,10,76.67,14.95,,,,0,0,5487.9,5449.49,5495.07,45.58,-31.09,1,7.17
5465.53,Bot11,52128854,Pod907,OutputStation1,58.92,0,0,0,-58.92,0,5465.53,StationSlack,0,1,immediate_release,0,0,0,58.92,0,,,,0,0,5520.62,5465.53,5526.07,60.53,1.62,1,5.45
5473.32,Bot3,59483508,Pod187,OutputStation7,65.63,0,0,0,-65.63,0,5473.32,StationSlack,0,1,immediate_release,0,0,0,65.63,0,,,,0,0,5537.58,5473.32,5542.95,69.64,4.01,1,5.38
5486.48,Bot14,65589530,Pod184,OutputStation3,55.63,0,0,0,-55.63,0,5486.48,StationSlack,0,1,immediate_release,0,0,0,55.63,0,,,,0,0,5538.83,5486.48,5544.28,57.8,2.17,1,5.45
5489.1,Bot7,11151702,Pod797,OutputStation4,62.66,0,0,0,-62.66,0,5489.1,StationSlack,0,1,immediate_release,0,0,0,62.66,0,,,,0,0,5546.58,5489.1,5554.87,65.77,3.11,1,8.29
5511.64,Bot17,31460377,Pod437,OutputStation10,41.08,0,0,0,-41.08,0,5511.64,StationSlack,0,1,immediate_release,0,0,0,41.08,0,,,,0,0,5550.06,5511.64,5555.58,43.93,2.85,1,5.51
5513.48,Bot5,6120899,Pod795,OutputStation6,40.37,0,0,0,-40.37,0,5513.48,StationSlack,0,1,immediate_release,0,0,0,40.37,0,,,,0,0,5549.33,5513.48,5556.24,42.76,2.39,1,6.91
5530.19,Bot12,28807785,Pod109,OutputStation11,35,14.97,0,14.97,-20.03,0,5530.19,StationSlack,0,0,immediate_release,1,4.97,10,35,14.97,,,,0,0,5563.09,5530.19,5568.55,38.35,3.35,1,5.46
5540.75,Bot8,28122805,Pod169,OutputStation0,70.29,0,0,0,-70.29,0,5540.75,StationSlack,0,1,immediate_release,0,0,0,70.29,0,,,,0,0,5610.46,5540.75,5616,75.25,4.95,1,5.54
5552.31,Bot16,32950917,Pod165,OutputStation9,74.42,0,0,0,-74.42,0,5552.31,StationSlack,0,1,immediate_release,0,0,0,74.42,0,,,,0,0,5624.59,5552.31,5631.53,79.22,4.81,1,6.94
5559.95,Bot19,62910199,Pod744,OutputStation5,56.29,0,0,0,-56.29,0,5559.95,StationSlack,0,1,immediate_release,0,0,0,56.29,0,,,,0,0,5616.13,5559.95,5621.59,61.64,5.35,1,5.46
5569.19,Bot11,56882112,Pod13,OutputStation1,35.12,0,0,0,-35.12,0,5569.19,StationSlack,0,1,immediate_release,0,0,0,35.12,0,,,,0,0,5597.39,5569.19,5606.13,36.93,1.81,1,8.73
5571.3,Bot13,29320884,Pod661,OutputStation8,49.04,0,0,0,-49.04,0,5571.3,StationSlack,0,1,immediate_release,0,0,0,49.04,0,,,,0,0,5625.14,5571.3,5630.59,59.29,10.25,1,5.44
5574.28,Bot1,65972558,Pod1106,OutputStation2,31.71,0,0,0,-31.71,0,5574.28,StationSlack,0,1,immediate_release,0,0,0,31.71,0,,,,0,0,5599.38,5574.28,5607.82,33.54,1.83,1,8.43
5592.49,Bot17,22718271,Pod587,OutputStation10,31.79,0,0,0,-31.79,0,5592.49,StationSlack,0,1,immediate_release,0,0,0,31.79,0,,,,0,0,5619.01,5592.49,5624.39,31.9,0.11,1,5.38
5606.73,Bot9,4503980,Pod125,OutputStation11,57.12,0,0,0,-57.12,0,5606.73,StationSlack,0,1,immediate_release,0,0,0,57.12,0,,,,0,0,5658.97,5606.73,5665.88,59.15,2.03,1,6.91
5612.36,Bot3,5790227,Pod104,OutputStation7,46.38,0,0,0,-46.38,0,5612.36,StationSlack,0,1,immediate_release,0,0,0,46.38,0,,,,0,0,5654.38,5612.36,5661.31,48.95,2.58,1,6.93
5644.04,Bot7,60326269,Pod475,OutputStation4,69.54,0,0,0,-69.54,0,5644.04,StationSlack,0,1,immediate_release,0,0,0,69.54,0,,,,0,0,5707.06,5644.04,5712.48,68.44,-1.1,1,5.42
5654.17,Bot5,504568,Pod1066,OutputStation6,50.17,0,0,0,-50.17,0,5654.17,StationSlack,0,1,immediate_release,0,0,0,50.17,0,,,,0,0,5700.11,5654.17,5707.06,52.89,2.72,1,6.95
5654.33,Bot12,6065513,Pod0,OutputStation11,90.11,0,0,0,-90.11,0,5654.33,StationSlack,0,1,immediate_release,0,0,0,90.11,0,,,,0,0,5736.08,5654.33,5743.99,89.65,-0.46,0,7.91
5656.08,Bot14,54589624,Pod989,OutputStation3,51.62,0,0,0,-51.62,0,5656.08,StationSlack,0,1,immediate_release,0,0,0,51.62,0,,,,0,0,5704.64,5656.08,5710.11,54.03,2.4,1,5.47
5671.52,Bot11,55516030,Pod177,OutputStation1,54.29,0,0,0,-54.29,0,5671.52,StationSlack,0,1,immediate_release,0,0,0,54.29,0,,,,0,0,5722.9,5671.52,5728.38,56.86,2.57,1,5.47
5672.61,Bot1,4752381,Pod492,OutputStation2,37.63,0,0,0,-37.63,0,5672.61,StationSlack,0,1,immediate_release,0,0,0,37.63,0,,,,0,0,5705.68,5672.61,5711.07,38.45,0.83,1,5.38
5697.4,Bot8,35647420,Pod289,OutputStation0,25.63,0,0,0,-25.63,0,5697.4,StationSlack,0,1,immediate_release,0,0,0,25.63,0,,,,0,0,5717.9,5697.4,5723.32,25.92,0.3,1,5.42
5704.64,Bot17,42771437,Pod81,OutputStation10,31.62,0,0,0,-31.62,0,5704.64,StationSlack,0,1,immediate_release,0,0,0,31.62,0,,,,0,0,5731.29,5704.64,5736.75,32.11,0.48,1,5.46
5706.3,Bot19,30354204,Pod72,OutputStation5,76.54,0,0,0,-76.54,0,5706.3,StationSlack,0,1,immediate_release,0,0,0,76.54,0,,,,0,0,5780.7,5706.3,5786.08,79.78,3.24,1,5.38
5717.95,Bot13,8332925,Pod525,OutputStation8,42.92,0,0,0,-42.92,0,5717.95,StationSlack,0,1,immediate_release,0,0,0,42.92,0,,,,0,0,5755.66,5717.95,5762.61,44.67,1.75,1,6.96
5738.54,Bot3,52391325,Pod62,OutputStation7,65.13,0,0,0,-65.13,0,5738.54,StationSlack,0,1,immediate_release,0,0,0,65.13,0,,,,0,0,5797.04,5738.54,5803.91,65.37,0.25,1,6.87
5760.66,Bot14,18401162,Pod87,OutputStation3,26.96,0,0,0,-26.96,0,5760.66,StationSlack,0,1,immediate_release,0,0,0,26.96,0,,,,1,0,5782.55,5760.66,5787.95,27.3,0.34,1,5.41
5774.58,Bot16,31870735,Pod6,OutputStation9,51.62,0,0,0,-51.62,0,5774.58,StationSlack,0,1,immediate_release,0,0,0,51.62,0,,,,0,0,5823.15,5774.58,5828.59,54.01,2.38,1,5.44
5782.94,Bot9,66230377,Pod730,OutputStation11,41.67,3.85,0,3.85,-37.82,0,5782.94,StationSlack,0,1,immediate_release,0,3.85,0,41.67,3.85,,,,0,0,5821.95,5782.94,5827.69,44.74,3.08,1,5.73
5784.95,Bot11,6874787,Pod1137,OutputStation1,28.33,0,0,0,-28.33,0,5784.95,StationSlack,0,1,immediate_release,0,0,0,28.33,0,,,,0,0,5808.87,5784.95,5814.31,29.36,1.03,1,5.43
5793.53,Bot7,2416172,Pod32,OutputStation4,52.29,0,0,0,-52.29,0,5793.53,StationSlack,0,1,immediate_release,0,0,0,52.29,0,,,,0,0,5854.16,5793.53,5859.57,66.04,13.74,1,5.41
5809.02,Bot17,17181702,Pod1130,OutputStation10,20.92,0,0,0,-20.92,0,5809.02,StationSlack,0,1,immediate_release,0,0,0,20.92,0,,,,0,0,5823.19,5809.02,5830.32,21.3,0.38,1,7.13
